gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,at,epspx,ni,seq,costat,prch_c
002086,12/31/2011,2011,INDL,C,D,STD,USD,19073.0000,3.9100,2224.0000,6585.0000,A,62.5000
002086,12/31/2012,2012,INDL,C,D,STD,USD,20390.0000,4.2200,2326.0000,6938.0000,A,68.9100
002086,12/31/2013,2013,INDL,C,D,STD,USD,25869.0000,3.7000,2012.0000,8463.0000,A,74.6000
002086,12/31/2014,2014,INDL,C,D,STD,USD,25917.0000,3.5900,2497.0000,8120.0000,A,77.3100
002086,12/31/2015,2015,INDL,C,D,STD,USD,20975.0000,0.7200,968.0000,8846.0000,A,74.0300
002086,12/31/2016,2016,INDL,C,D,STD,USD,15546.0000,9.1000,4965.0000,8290.0000,A,50.1600
002086,12/31/2017,2017,INDL,C,D,STD,USD,17111.0000,1.3300,717.0000,9124.0000,A,66.1800
002086,12/31/2018,2018,INDL,C,D,STD,USD,15641.0000,3.0500,1624.0000,7794.0000,A,78.3800
002086,12/31/2019,2019,INDL,C,D,STD,USD,18193.0000,1.9700,1001.0000,7882.0000,A,89.9300
002086,12/31/2020,2020,INDL,C,D,STD,USD,20019.0000,2.1700,1102.0000,8689.0000,A,95.1900
002111,09/30/2010,2010,INDL,C,D,STD,USD,9650.6940,5.0200,1317.6100,5434.5800,A,85.5000
002111,09/30/2011,2011,INDL,C,D,STD,USD,10430.4280,5.7200,1270.9940,4828.1750,A,89.7500
002111,09/30/2012,2012,INDL,C,D,STD,USD,11360.9090,5.4000,1169.9270,4135.8890,A,80.5600
002111,09/30/2013,2013,INDL,C,D,STD,USD,12149.0000,4.7600,1293.0000,5043.0000,A,110.9400
002111,09/30/2014,2014,INDL,C,D,STD,USD,12447.0000,6.1300,1185.0000,5053.0000,A,142.5600
002111,09/30/2015,2015,INDL,C,D,STD,USD,26820.0000,3.4300,695.0000,7164.0000,A,157.5000
002111,09/30/2016,2016,INDL,C,D,STD,USD,25586.0000,4.5900,976.0000,7633.0000,A,181.7550
002111,09/30/2017,2017,INDL,C,D,STD,USD,37734.0000,4.7000,1100.0000,12948.0000,A,229.6850
002111,09/30/2018,2018,INDL,C,D,STD,USD,53904.0000,0.6200,311.0000,20994.0000,A,265.8700
002111,09/30/2019,2019,INDL,C,D,STD,USD,51765.0000,4.0100,1233.0000,21081.0000,A,275.4800
002111,09/30/2020,2020,INDL,C,D,STD,USD,54012.0000,2.7500,874.0000,23765.0000,A,286.7200
002136,12/31/2010,2010,INDL,C,D,STD,USD,220005.0000,0.9000,2549.0000,38569.0000,A,36.0000
002136,12/31/2011,2011,INDL,C,D,STD,USD,230461.0000,0.8500,2404.0000,35970.0000,A,40.2500
002136,12/31/2012,2012,INDL,C,D,STD,USD,225222.0000,0.3100,875.0000,33157.0000,A,48.7700
002136,12/31/2013,2013,INDL,C,D,STD,USD,274098.0000,4.0100,11497.0000,38836.0000,A,54.3100
002136,12/31/2014,2014,INDL,C,D,STD,USD,232708.0000,2.4200,9625.0000,12298.0000,A,53.6600
002136,12/31/2015,2015,INDL,C,D,STD,USD,244640.0000,4.3800,17879.0000,16428.0000,A,50.8600
002136,12/31/2016,2016,INDL,C,D,STD,USD,244180.0000,3.2200,13127.0000,22524.0000,A,56.9500
002136,12/31/2017,2017,INDL,C,D,STD,USD,257143.0000,7.3700,30101.0000,43096.0000,A,54.8300
002136,12/31/2018,2018,INDL,C,D,STD,USD,264829.0000,3.7600,15528.0000,53145.0000,A,61.5800
002136,12/31/2019,2019,INDL,C,D,STD,USD,291727.0000,4.6600,19265.0000,61395.0000,A,62.2200
002136,12/31/2020,2020,INDL,C,D,STD,USD,316481.0000,4.3000,17801.0000,67842.0000,A,61.9500
002176,12/31/2010,2010,INDL,C,D,STD,USD,372229.0000,5.2900,12967.0000,157318.0000,A,116650.0000
002176,12/31/2011,2011,INDL,C,D,STD,USD,392647.0000,4.1400,10254.0000,164850.0000,A,87.6500
002176,12/31/2012,2012,INDL,C,D,STD,USD,427452.0000,5.9800,14824.0000,187647.0000,A,90.9300
002176,12/31/2013,2013,INDL,C,D,STD,USD,484931.0000,7.9000,19476.0000,221890.0000,A,119.3000
002176,12/31/2014,2014,INDL,C,D,STD,USD,526186.0000,8.0600,19872.0000,240170.0000,A,152.9400
002176,12/31/2015,2015,INDL,C,D,STD,USD,552257.0000,9.7700,24083.0000,255550.0000,A,151.6900
002176,12/31/2016,2016,INDL,C,D,STD,USD,620854.0000,9.7600,24074.0000,283001.0000,A,167.2500
002176,12/31/2017,2017,INDL,C,D,STD,USD,702095.0000,18.2200,44940.0000,348296.0000,A,200.5000
002176,12/31/2018,2018,INDL,C,D,STD,USD,707794.0000,1.6300,4021.0000,348703.0000,A,224.0700
002176,12/31/2019,2019,INDL,C,D,STD,USD,817729.0000,33.2200,81417.0000,424791.0000,A,228.2300
002176,12/31/2020,2020,INDL,C,D,STD,USD,873729.0000,17.7800,42521.0000,443164.0000,A,234.9900
002184,02/28/2010,2009,INDL,C,D,STD,USD,18302.0000,3.1600,1317.0000,6320.0000,A,45.5500
002184,02/28/2011,2010,INDL,C,D,STD,USD,17849.0000,3.1400,1277.0000,6602.0000,A,48.8300
002184,02/29/2012,2011,INDL,C,D,STD,USD,16005.0000,-2.8900,-1231.0000,3745.0000,A,36.3300
002184,01/31/2013,2012,INDL,C,D,STD,USD,16787.0000,-1.3100,-441.0000,3061.0000,A,27.9500
002184,01/31/2014,2013,INDL,C,D,STD,USD,14013.0000,2.0100,532.0000,3986.0000,A,44.6600
002184,01/31/2015,2014,INDL,C,D,STD,USD,15256.0000,3.5700,1233.0000,4995.0000,A,41.0000
002184,01/31/2016,2015,INDL,C,D,STD,USD,13519.0000,2.3300,897.0000,4378.0000,A,42.0000
002184,01/31/2017,2016,INDL,C,D,STD,USD,13856.0000,3.7900,1228.0000,4709.0000,A,49.4000
002184,01/31/2018,2017,INDL,C,D,STD,USD,13049.0000,3.3300,1000.0000,3612.0000,A,68.9800
002184,01/31/2019,2018,INDL,C,D,STD,USD,12901.0000,5.3000,1464.0000,3306.0000,A,84.3700
002184,01/31/2020,2019,INDL,C,D,STD,USD,15591.0000,5.8200,1541.0000,3479.0000,A,89.5000
002220,12/31/2010,2010,INDL,C,D,STD,USD,3062.7640,6.7000,185.4900,1536.6960,A,125.0100
002220,12/31/2011,2011,INDL,C,D,STD,USD,3096.8030,6.3600,178.2230,1743.9370,A,126.9800
002220,12/31/2012,2012,INDL,C,D,STD,USD,3436.7530,5.7900,163.7780,2010.7350,A,118.0000
002220,12/31/2013,2013,INDL,C,D,STD,USD,3388.7900,2.7200,77.7900,2186.7220,A,127.1700
002220,12/31/2014,2014,INDL,C,D,STD,USD,3341.2780,3.0800,88.8450,2185.1550,A,134.1300
002220,12/31/2015,2015,INDL,C,D,STD,USD,3711.5420,3.8700,113.0930,2490.5030,A,152.3800
002220,12/31/2016,2016,INDL,C,D,STD,USD,3850.5040,0.9600,28.1250,2586.7590,A,184.8900
002220,12/31/2017,2017,INDL,C,D,STD,USD,4273.0120,4.1200,122.2490,2930.2500,A,273.8700
002220,12/31/2018,2018,INDL,C,D,STD,USD,5611.0680,12.2500,365.6140,4020.3310,A,345.1500
002220,12/31/2019,2019,INDL,C,D,STD,USD,8008.8590,58.9300,1758.6750,5755.0570,A,376.4300
002220,12/31/2020,2020,INDL,C,D,STD,USD,12972.6180,127.8600,3806.2670,9879.9400,A,648.3900
002285,12/31/2010,2010,INDL,C,D,STD,USD,68565.0000,4.5000,3307.0000,2766.0000,A,76.0000
002285,12/31/2011,2011,INDL,C,D,STD,USD,79986.0000,5.3800,4018.0000,3515.0000,A,80.6500
002285,12/31/2012,2012,INDL,C,D,STD,USD,88896.0000,5.1500,3900.0000,5867.0000,A,77.8301
002285,12/31/2013,2013,INDL,C,D,STD,USD,92663.0000,6.0300,4585.0000,14875.0000,A,142.0000
002285,12/31/2014,2014,INDL,C,D,STD,USD,99198.0000,7.4700,5446.0000,8665.0000,A,144.5710
002285,12/31/2015,2015,INDL,C,D,STD,USD,94408.0000,7.5200,5176.0000,6335.0000,A,158.8300
002285,12/31/2016,2016,INDL,C,D,STD,USD,89997.0000,7.7000,4895.0000,817.0000,A,160.0700
002285,12/31/2017,2017,INDL,C,D,STD,USD,92333.0000,13.6000,8197.0000,355.0000,A,299.3300
002285,12/31/2018,2018,INDL,C,D,STD,USD,117359.0000,18.0500,10460.0000,339.0000,A,394.2800
002285,12/31/2019,2019,INDL,C,D,STD,USD,133625.0000,-1.1200,-636.0000,-8617.0000,A,446.0100
002285,12/31/2020,2020,INDL,C,D,STD,USD,152136.0000,-20.8800,-11873.0000,-18316.0000,A,349.9500
002312,12/31/2010,2010,INDL,C,D,STD,USD,1273.9840,0.4500,66.0690,834.3710,A,32.2500
002312,12/31/2011,2011,INDL,C,D,STD,USD,1311.8360,1.0500,149.9220,800.5050,A,34.2600
002312,12/31/2012,2012,INDL,C,D,STD,USD,1381.2710,1.5100,209.9420,842.0110,A,32.3200
002312,12/31/2013,2013,INDL,C,D,STD,USD,1490.2710,1.8500,252.1950,919.6430,A,42.3300
002312,12/31/2014,2014,INDL,C,D,STD,USD,1647.2670,2.2800,305.9280,979.8580,A,59.4500
002312,12/31/2015,2015,INDL,C,D,STD,USD,1702.9600,2.7200,357.7960,1003.7810,A,63.2700
002312,12/31/2016,2016,INDL,C,D,STD,USD,1777.9710,2.6800,343.3890,1086.5990,A,49.6300
002312,12/31/2017,2017,INDL,C,D,STD,USD,1867.4540,2.3400,290.5840,1105.2650,A,57.6700
002312,12/31/2018,2018,INDL,C,D,STD,USD,1903.0970,3.6000,434.2880,1063.1980,A,79.9100
002312,12/31/2019,2019,INDL,C,D,STD,USD,2311.4080,3.9300,454.4330,1143.6830,A,69.0800
002312,12/31/2020,2020,INDL,C,D,STD,USD,2557.4240,2.7200,306.2760,1205.2890,A,67.2300
002403,12/31/2010,2010,INDL,C,D,STD,USD,31076.0000,1.8000,3102.0000,15713.0000,A,28.0000
002403,12/31/2011,2011,INDL,C,D,STD,USD,32970.0000,2.1800,3709.0000,15956.0000,A,35.4400
002403,12/31/2012,2012,INDL,C,D,STD,USD,35897.0000,1.1700,1960.0000,13623.0000,A,36.3400
002403,12/31/2013,2013,INDL,C,D,STD,USD,38592.0000,1.5600,2563.0000,15154.0000,A,54.4900
002403,12/31/2014,2014,INDL,C,D,STD,USD,33749.0000,1.2100,2004.0000,14852.0000,A,61.7700
002403,12/31/2015,2015,INDL,C,D,STD,USD,31748.0000,0.9400,1565.0000,14266.0000,A,70.8700
002403,12/31/2016,2016,INDL,C,D,STD,USD,33707.0000,2.6700,4457.0000,16177.0000,A,77.1200
002403,12/31/2017,2017,INDL,C,D,STD,USD,33551.0000,0.6100,1007.0000,11741.0000,A,66.1000
002403,12/31/2018,2018,INDL,C,D,STD,USD,34986.0000,3.0100,4920.0000,14031.0000,A,70.0500
002403,12/31/2019,2019,INDL,C,D,STD,USD,129944.0000,2.0200,3439.0000,51598.0000,A,64.7500
002403,12/31/2020,2020,INDL,C,D,STD,USD,118481.0000,-3.9900,-9015.0000,37822.0000,A,68.3400
002435,04/30/2010,2009,INDL,C,D,STD,USD,3383.0000,3.0300,449.0000,1895.0000,A,55.4700
002435,04/30/2011,2010,INDL,C,D,STD,USD,3712.0000,3.9200,572.0000,2060.0000,A,73.0000
002435,04/30/2012,2011,INDL,C,D,STD,USD,3477.0000,3.5900,513.0000,2069.0000,A,82.0350
002435,04/30/2013,2012,INDL,C,D,STD,USD,3626.0000,2.7700,591.0000,1628.0000,A,71.0000
002435,04/30/2014,2013,INDL,C,D,STD,USD,4103.0000,3.0800,659.0000,2032.0000,A,76.7300
002435,04/30/2015,2014,INDL,C,D,STD,USD,4193.0000,3.2300,684.0000,1905.0000,A,97.9700
002435,04/30/2016,2015,INDL,C,D,STD,USD,4183.0000,5.2600,1067.0000,1562.0000,A,111.0600
002435,04/30/2017,2016,INDL,C,D,STD,USD,4625.0000,1.7200,669.0000,1370.0000,A,51.7100
002435,04/30/2018,2017,INDL,C,D,STD,USD,4976.0000,1.4900,717.0000,1316.0000,A,69.1500
002435,04/30/2019,2018,INDL,C,D,STD,USD,5139.0000,1.7400,835.0000,1647.0000,A,59.5800
002435,04/30/2020,2019,INDL,C,D,STD,USD,5766.0000,1.7300,827.0000,1975.0000,A,68.9900
002547,12/31/2010,2010,INDL,C,D,STD,USD,45682.0000,4.9300,1345.0000,6645.0000,A,39.2600
002547,12/31/2011,2011,INDL,C,D,STD,USD,51047.0000,4.9000,1327.0000,8344.0000,A,52.9500
002547,12/31/2012,2012,INDL,C,D,STD,USD,53734.0000,5.7000,1623.0000,9769.0000,A,54.5300
002547,12/31/2013,2013,INDL,C,D,STD,USD,54336.0000,5.2800,1476.0000,10567.0000,A,88.5700
002547,12/31/2014,2014,INDL,C,D,STD,USD,55896.0000,7.9700,2102.0000,10774.0000,A,105.7299
002547,12/31/2015,2015,INDL,C,D,STD,USD,57088.0000,8.1700,2094.0000,12035.0000,A,170.6800
002547,12/31/2016,2016,INDL,C,D,STD,USD,59360.0000,7.3100,1867.0000,13723.0000,A,148.9900
002547,12/31/2017,2017,INDL,C,D,STD,USD,61753.0000,8.9200,2237.0000,13735.0000,A,212.4550
002547,12/31/2018,2018,INDL,C,D,STD,USD,153226.0000,10.6900,2637.0000,41028.0000,A,227.1300
002547,12/31/2019,2019,INDL,C,D,STD,USD,155774.0000,13.5800,5104.0000,45338.0000,A,207.2800
002547,12/31/2020,2020,INDL,C,D,STD,USD,155451.0000,23.1700,8458.0000,50321.0000,A,224.9600
002574,12/31/2010,2010,INDL,C,D,STD,USD,28141.0000,4.1000,1563.0000,8686.0000,A,64.8000
002574,12/31/2011,2011,INDL,C,D,STD,USD,29473.0000,1.6800,1822.0000,8455.0000,A,27.0600
002574,12/31/2012,2012,INDL,C,D,STD,USD,30571.0000,1.7900,1859.0000,8988.0000,A,23.7100
002574,12/31/2013,2013,INDL,C,D,STD,USD,31782.0000,1.8300,1864.0000,10483.0000,A,28.8000
002574,12/31/2014,2014,INDL,C,D,STD,USD,33053.0000,1.9300,1927.0000,11152.0000,A,37.9900
002574,12/31/2015,2015,INDL,C,D,STD,USD,35039.0000,2.0000,1968.0000,11652.0000,A,37.6700
002574,12/31/2016,2016,INDL,C,D,STD,USD,35414.0000,1.8100,1714.0000,11679.0000,A,37.4200
002574,12/31/2017,2017,INDL,C,D,STD,USD,35739.0000,6.0100,5471.0000,14705.0000,A,58.3500
002574,12/31/2018,2018,INDL,C,D,STD,USD,36729.0000,3.8600,3309.0000,12563.0000,A,76.2400
002574,12/31/2019,2019,INDL,C,D,STD,USD,38257.0000,4.1800,3331.0000,11848.0000,A,80.7300
002574,12/31/2020,2020,INDL,C,D,STD,USD,39793.0000,3.6100,2765.0000,13101.0000,A,93.7050
002663,07/31/2010,2010,INDL,C,D,STD,USD,6276.0000,2.4400,844.0000,926.0000,A,37.5900
002663,07/31/2011,2011,INDL,C,D,STD,USD,6862.0000,2.4400,805.0000,1088.0000,A,35.6600
002663,07/31/2012,2012,INDL,C,D,STD,USD,6530.0000,2.4300,774.0000,898.0000,A,37.1600
002663,07/31/2013,2013,INDL,C,D,STD,USD,8323.0000,2.1900,458.0000,1217.0000,A,48.8300
002663,07/31/2014,2014,INDL,C,D,STD,USD,8113.0000,2.3500,818.0000,1615.0000,A,46.6700
002663,07/31/2015,2015,INDL,C,D,STD,USD,8089.0000,2.2100,691.0000,1380.0000,A,55.0800
002663,07/31/2016,2016,INDL,C,D,STD,USD,7837.0000,1.8200,563.0000,1525.0000,A,67.8900
002663,07/31/2017,2017,INDL,C,D,STD,USD,7726.0000,2.9100,887.0000,1637.0000,A,64.2300
002663,07/31/2018,2018,INDL,C,D,STD,USD,14529.0000,0.8700,261.0000,1364.0000,A,48.4200
002663,07/31/2019,2019,INDL,C,D,STD,USD,13148.0000,1.5700,211.0000,1103.0000,A,49.5400
002663,07/31/2020,2020,INDL,C,D,STD,USD,12372.0000,1.9600,1628.0000,2563.0000,A,57.5400
002710,02/28/2010,2009,INDL,C,D,STD,USD,8094.3000,0.4500,99.3000,2576.3000,A,17.5600
002710,02/28/2011,2010,INDL,C,D,STD,USD,7167.6000,2.6500,559.5000,2551.9000,A,22.5200
002710,02/29/2012,2011,INDL,C,D,STD,USD,7109.9000,2.1800,445.0000,2676.0000,A,23.1900
002710,02/28/2013,2012,INDL,C,D,STD,USD,7638.1000,2.1300,387.8000,2860.3000,A,36.9800
002710,02/28/2014,2013,INDL,C,D,STD,USD,14302.1000,10.3300,1943.1000,4981.3000,A,71.6200
002710,02/28/2015,2014,INDL,C,D,STD,USD,15144.5000,4.3500,839.3000,5770.7000,A,100.7700
002710,02/29/2016,2015,INDL,C,D,STD,USD,16965.0000,5.3600,1054.9000,6559.6000,A,144.8699
002710,02/28/2017,2016,INDL,C,D,STD,USD,18602.4000,7.7000,1535.1000,6891.2000,A,173.5500
002710,02/28/2018,2017,INDL,C,D,STD,USD,20538.7000,11.9000,2318.9000,8046.1000,A,229.4249
002710,02/28/2019,2018,INDL,C,D,STD,USD,29231.5000,18.0300,3435.9000,12551.0000,A,236.6200
002710,02/29/2020,2019,INDL,C,D,STD,USD,27323.2000,-0.0600,-11.8000,12131.8000,A,214.4800
002751,06/30/2010,2010,INDL,C,D,STD,USD,19990.2000,1.6400,642.2000,5276.1000,A,39.2900
002751,06/30/2011,2011,INDL,C,D,STD,USD,22845.9000,2.7700,959.0000,5848.6000,A,47.0600
002751,06/30/2012,2012,INDL,C,D,STD,USD,24260.0000,3.1000,1069.0000,6244.0000,A,44.4900
002751,06/30/2013,2013,INDL,C,D,STD,USD,25819.0000,0.9800,334.0000,5975.0000,A,67.7500
002751,06/30/2014,2014,INDL,C,D,STD,USD,26033.0000,3.4100,1166.0000,6401.0000,A,83.4000
002751,06/30/2015,2015,INDL,C,D,STD,USD,30142.0000,3.6500,1215.0000,6256.0000,A,91.9100
002751,06/30/2016,2016,INDL,C,D,STD,USD,34122.0000,4.3600,1427.0000,6554.0000,A,89.9700
002751,06/30/2017,2017,INDL,C,D,STD,USD,40112.0000,4.0600,1288.0000,6808.0000,A,84.8800
002751,06/30/2018,2018,INDL,C,D,STD,USD,39951.0000,0.8200,256.0000,6059.0000,A,75.7500
002751,06/30/2019,2019,INDL,C,D,STD,USD,40963.0000,4.5500,1363.0000,6328.0000,A,56.8800
002751,06/30/2020,2020,INDL,C,D,STD,USD,40766.0000,-12.6100,-3696.0000,1789.0000,A,60.6900
002817,12/31/2010,2010,INDL,C,D,STD,USD,64020.0000,4.2800,2700.0000,10824.0000,A,94.8900
002817,12/31/2011,2011,INDL,C,D,STD,USD,81446.0000,7.6400,4928.0000,12883.0000,A,116.5500
002817,12/31/2012,2012,INDL,C,D,STD,USD,89356.0000,8.7100,5681.0000,17532.0000,A,116.9500
002817,12/31/2013,2013,INDL,C,D,STD,USD,84896.0000,5.8700,3789.0000,20811.0000,A,99.7000
002817,12/31/2014,2014,INDL,C,D,STD,USD,84681.0000,5.9900,3695.0000,16746.0000,A,111.4600
002817,12/31/2015,2015,INDL,C,D,STD,USD,78497.0000,3.5400,2102.0000,14809.0000,A,92.3700
002817,12/31/2016,2016,INDL,C,D,STD,USD,74704.0000,-0.1100,-67.0000,13137.0000,A,97.4000
002817,12/31/2017,2017,INDL,C,D,STD,USD,76962.0000,1.2700,754.0000,13697.0000,A,158.6500
002817,12/31/2018,2018,INDL,C,D,STD,USD,78509.0000,10.3900,6147.0000,14039.0000,A,173.2400
002817,12/31/2019,2019,INDL,C,D,STD,USD,78453.0000,10.8500,6093.0000,14588.0000,A,148.9299
002817,12/31/2020,2020,INDL,C,D,STD,USD,78324.0000,5.5100,2998.0000,15331.0000,A,183.8100
002884,12/31/2010,2010,INDL,C,D,STD,USD,22038.0980,3.1300,947.7050,9641.2410,A,46.8700
002884,12/31/2011,2011,INDL,C,D,STD,USD,56139.0000,1.0700,573.0000,20827.0000,A,46.7800
002884,12/31/2012,2012,INDL,C,D,STD,USD,54020.0000,1.2500,777.0000,19289.0000,A,43.4300
002884,12/31/2013,2013,INDL,C,D,STD,USD,51787.0000,-0.4000,-239.0000,17191.0000,A,42.0100
002884,12/31/2014,2014,INDL,C,D,STD,USD,50147.0000,1.3600,772.0000,15023.0000,A,45.6700
002884,12/31/2015,2015,INDL,C,D,STD,USD,47604.0000,1.5800,878.0000,14060.0000,A,40.5900
002884,12/31/2016,2016,INDL,C,D,STD,USD,47017.0000,1.1600,626.0000,13399.0000,A,33.4500
002884,12/31/2017,2017,INDL,C,D,STD,USD,75611.0000,2.2100,1389.0000,23491.0000,A,27.6100
002884,12/31/2018,2018,INDL,C,D,STD,USD,70256.0000,-1.6300,-1733.0000,19828.0000,A,24.2000
002884,12/31/2019,2019,INDL,C,D,STD,USD,64742.0000,-4.9200,-5269.0000,13470.0000,A,16.7500
002884,12/31/2020,2020,INDL,C,D,STD,USD,59394.0000,-1.1400,-1232.0000,11162.0000,A,15.3000
002968,12/31/2010,2010,INDL,C,D,STD,USD,2117605.0000,3.9800,17370.0000,176106.0000,A,48.2000
002968,12/31/2011,2011,INDL,C,D,STD,USD,2265792.0000,4.5000,18976.0000,183573.0000,A,48.3600
002968,12/31/2012,2012,INDL,C,D,STD,USD,2359141.0000,5.2200,21284.0000,204069.0000,A,46.4900
002968,12/31/2013,2013,INDL,C,D,STD,USD,2415689.0000,4.3900,17923.0000,211178.0000,A,58.5500
002968,12/31/2014,2014,INDL,C,D,STD,USD,2573126.0000,5.3400,21762.0000,232065.0000,A,63.4900
002968,12/31/2015,2015,INDL,C,D,STD,USD,2351698.0000,6.0500,24442.0000,247573.0000,A,70.6100
002968,12/31/2016,2016,INDL,C,D,STD,USD,2490972.0000,6.2400,24733.0000,254190.0000,A,87.3900
002968,12/31/2017,2017,INDL,C,D,STD,USD,2533600.0000,6.3500,24441.0000,255693.0000,A,108.4600
002968,12/31/2018,2018,INDL,C,D,STD,USD,2622532.0000,9.0400,32474.0000,256515.0000,A,119.3300
002968,12/31/2019,2019,INDL,C,D,STD,USD,2687379.0000,10.7500,36431.0000,261330.0000,A,140.0800
002968,12/31/2020,2020,INDL,C,D,STD,USD,3386071.0000,8.8900,29131.0000,279354.0000,A,141.1000
002991,12/31/2010,2010,INDL,C,D,STD,USD,184769.0000,9.5300,19024.0000,105081.0000,A,92.3900
002991,12/31/2011,2011,INDL,C,D,STD,USD,209474.0000,13.5400,26895.0000,121382.0000,A,110.0100
002991,12/31/2012,2012,INDL,C,D,STD,USD,232982.0000,13.4200,26179.0000,136524.0000,A,118.5300
002991,12/31/2013,2013,INDL,C,D,STD,USD,253753.0000,11.1800,21423.0000,149113.0000,A,127.8300
002991,12/31/2014,2014,INDL,C,D,STD,USD,266026.0000,10.2100,19241.0000,155028.0000,A,135.1000
002991,12/31/2015,2015,INDL,C,D,STD,USD,266103.0000,2.4600,4587.0000,152716.0000,A,113.0000
002991,12/31/2016,2016,INDL,C,D,STD,USD,260078.0000,-0.2700,-497.0000,145556.0000,A,119.0000
002991,12/31/2017,2017,INDL,C,D,STD,USD,253806.0000,4.8800,9195.0000,148124.0000,A,126.2000
002991,12/31/2018,2018,INDL,C,D,STD,USD,253863.0000,7.8100,14824.0000,154554.0000,A,133.8800
002991,12/31/2019,2019,INDL,C,D,STD,USD,237428.0000,1.5500,2924.0000,144213.0000,A,127.3400
002991,12/31/2020,2020,INDL,C,D,STD,USD,239790.0000,-2.9600,-5543.0000,131688.0000,A,122.7200
003026,12/31/2010,2010,INDL,C,D,STD,USD,2945.1940,3.8100,270.7170,1870.6890,A,71.0000
003026,12/31/2011,2011,INDL,C,D,STD,USD,3117.6000,2.1600,309.6000,2040.6000,A,46.4500
003026,12/31/2012,2012,INDL,C,D,STD,USD,4098.1000,2.5000,349.8000,2060.9000,A,59.2700
003026,12/31/2013,2013,INDL,C,D,STD,USD,4259.7000,2.8500,394.4000,2299.9000,A,66.9600
003026,12/31/2014,2014,INDL,C,D,STD,USD,4381.3000,3.0600,413.9000,2101.9000,A,80.9700
003026,12/31/2015,2015,INDL,C,D,STD,USD,4256.9000,3.1300,410.4000,2023.2000,A,90.7300
003026,12/31/2016,2016,INDL,C,D,STD,USD,4354.1000,1.7800,459.0000,1977.9000,A,53.6800
003026,12/31/2017,2017,INDL,C,D,STD,USD,6014.8000,2.9700,743.4000,2218.0000,A,54.1799
003026,12/31/2018,2018,INDL,C,D,STD,USD,6069.2000,2.3200,568.6000,2453.8000,A,69.4900
003026,12/31/2019,2019,INDL,C,D,STD,USD,6657.4000,2.5000,615.9000,2667.8000,A,80.9900
003026,12/31/2020,2020,INDL,C,D,STD,USD,7414.5000,3.1800,785.9000,3020.4000,A,98.9600
003062,05/31/2010,2009,INDL,C,D,STD,USD,3969.7360,1.4000,215.6200,2534.0290,A,30.8500
003062,05/31/2011,2010,INDL,C,D,STD,USD,4351.9400,1.6800,246.9890,2302.6490,A,29.7200
003062,05/31/2012,2011,INDL,C,D,STD,USD,4160.9060,2.2700,297.6370,2139.1350,A,35.2900
003062,05/31/2013,2012,INDL,C,D,STD,USD,4345.6320,2.5300,315.4420,2201.4920,A,45.6000
003062,05/31/2014,2013,INDL,C,D,STD,USD,4462.4520,3.0800,374.4420,2192.8580,A,59.7300
003062,05/31/2015,2014,INDL,C,D,STD,USD,4192.4600,3.4900,430.6180,1932.4550,A,80.3500
003062,05/31/2016,2015,INDL,C,D,STD,USD,4104.3930,4.1500,693.5200,1842.6590,A,94.3480
003062,05/31/2017,2016,INDL,C,D,STD,USD,6844.0570,4.2700,480.7080,2302.7930,A,122.2100
003062,05/31/2018,2017,INDL,C,D,STD,USD,6958.2140,7.2400,842.5860,3016.5260,A,163.4500
003062,05/31/2019,2018,INDL,C,D,STD,USD,7436.6620,8.2300,884.9810,3002.7210,A,217.3400
003062,05/31/2020,2019,INDL,C,D,STD,USD,7669.8850,8.3600,876.0370,3235.2020,A,277.8500
003121,06/30/2010,2010,INDL,C,D,STD,USD,4555.0000,4.2800,603.0000,83.0000,A,69.0000
